shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag
SHP06010,China,Tanzania,Machinery,260300,4233,133773,Road,Beijing,Addis Ababa,14,On-Time,133278,Credit,37.64,1676.37,0.43,1
SHP06011,China,Ethiopia,Machinery,260300,2205,76872,Rail,Guangzhou,Dar es Salaam,22,On-Time,76990,Credit,60.98,1879.46,0.02,0
SHP06012,China,Kenya,Textiles,843890,1909,59153,Air,Shenzhen,Tema,36,On-Time,58923,Credit,25.63,1412.63,0.42,1
SHP06013,China,Ethiopia,Minerals,100610,4211,46486,Ship,Shenzhen,Mombasa,3,On-Time,47476,Prepaid,26.08,390.58,0.16,0
SHP06014,China,Ghana,Minerals,843890,1901,127765,Road,Beijing,Cairo,7,On-Time,127564,Credit,25.31,123.71,0.28,0
SHP06015,China,South Africa,Machinery,260300,3382,7250,Road,Shenzhen,Tema,7,On-Time,7439,On Delivery,68.4,1929.9,0.26,1
SHP06016,China,Ghana,Electronics,100610,4074,21321,Ship,Shanghai,Mombasa,21,On-Time,21218,Credit,52.13,1254.09,0.08,0
SHP06017,China,Tanzania,Agricultural,100610,4156,114594,Rail,Beijing,Dar es Salaam,10,On-Time,114196,Credit,42.88,620.57,0.23,0
SHP06018,China,Ethiopia,Machinery,100610,2611,107798,Air,Beijing,Mombasa,33,On-Time,107415,Prepaid,33.12,2080.24,0.48,1
SHP06019,China,Tanzania,Electronics,100610,4627,144563,Road,Shanghai,Durban,34,On-Time,144971,On Delivery,12.45,2851.65,0.5,1
SHP06020,China,Egypt,Agricultural,520942,4190,117571,Rail,Shenzhen,Tema,12,On-Time,116755,Credit,48.66,713.02,0.09,0
SHP06021,China,Nigeria,Minerals,100610,220,144663,Ship,Beijing,Dar es Salaam,16,Delayed,145441,Prepaid,63.65,637.46,0.31,0
SHP06022,China,Tanzania,Textiles,843890,3671,97687,Rail,Shenzhen,Mombasa,31,On-Time,98465,Prepaid,26.22,2014.14,0.48,1
SHP06023,China,Nigeria,Electronics,843890,4821,107037,Rail,Qingdao,Tema,26,On-Time,106944,Prepaid,53.81,1417.07,0.28,0
SHP06024,China,Tanzania,Agricultural,520942,1369,91037,Rail,Beijing,Dar es Salaam,13,On-Time,91487,Credit,3.89,2064.54,0.14,0
SHP06025,China,Ghana,Electronics,100610,4767,48675,Air,Shanghai,Dar es Salaam,18,On-Time,48381,On Delivery,57.43,2679.73,0.18,0
SHP06026,China,South Africa,Textiles,260300,4652,78532,Ship,Shenzhen,Mombasa,4,Delayed,78281,On Delivery,47.28,1301.83,0.33,0
SHP06027,China,Egypt,Minerals,100610,3304,108115,Air,Qingdao,Durban,18,On-Time,108528,Prepaid,44.36,545.86,0.4,0
SHP06028,China,Ghana,Textiles,520942,3268,35411,Road,Beijing,Dar es Salaam,11,On-Time,35845,Credit,39.65,2667.59,0.29,0
SHP06029,China,Tanzania,Minerals,520942,4988,61515,Air,Shenzhen,Addis Ababa,35,On-Time,60926,Credit,18.15,671.9,0.4,0
SHP06030,China,Kenya,Textiles,260300,519,135383,Ship,Qingdao,Mombasa,9,Delayed,134673,Prepaid,49.82,1053.34,0.25,0
SHP06031,China,Ethiopia,Agricultural,520942,4650,94975,Ship,Shanghai,Lagos,35,On-Time,95407,Credit,47.78,2576.45,0.35,0
SHP06032,China,Kenya,Machinery,520942,4328,93827,Rail,Shanghai,Dar es Salaam,25,On-Time,92964,Prepaid,16.17,467.44,0.06,0
SHP06033,China,Tanzania,Minerals,100610,1683,141337,Air,Beijing,Cairo,4,On-Time,141445,On Delivery,46.45,2279.7,0.21,0
SHP06034,China,Nigeria,Electronics,260300,1162,113762,Ship,Qingdao,Tema,12,On-Time,114685,On Delivery,65.46,254.15,0.06,1
SHP06035,China,Egypt,Agricultural,843890,2355,76510,Rail,Shanghai,Mombasa,33,On-Time,76361,On Delivery,24.69,1004.54,0.25,0
SHP06036,China,Egypt,Textiles,520942,1336,64826,Road,Guangzhou,Addis Ababa,6,On-Time,65146,Prepaid,8.82,1257.86,0.49,1
SHP06037,China,Kenya,Machinery,520942,232,86794,Road,Shenzhen,Tema,19,On-Time,87203,Prepaid,40.86,1496.13,0.02,0
SHP06038,China,Tanzania,Electronics,100610,3430,24499,Road,Beijing,Cairo,11,Delayed,24962,On Delivery,67.11,107.18,0.49,1
SHP06039,China,Kenya,Agricultural,520942,1988,9967,Rail,Shanghai,Durban,20,On-Time,9889,Prepaid,40.76,460.26,0.07,0
SHP06040,China,Egypt,Agricultural,520942,4351,21478,Ship,Shanghai,Durban,29,Delayed,20614,Credit,45.77,435.14,0.36,0
SHP06041,China,Ethiopia,Machinery,843890,3720,80073,Road,Beijing,Mombasa,39,Delayed,80070,Credit,36.47,182.23,0.46,1
SHP06042,China,Kenya,Agricultural,520942,4253,53617,Ship,Shenzhen,Cairo,24,On-Time,54450,Prepaid,67.25,2326.19,0.27,1
SHP06043,China,South Africa,Electronics,260300,618,108505,Ship,Shenzhen,Durban,38,On-Time,108711,On Delivery,21.58,2220.52,0.08,0
SHP06044,China,Ethiopia,Minerals,847130,3671,113485,Air,Shanghai,Mombasa,35,On-Time,113567,Credit,23.25,1291.21,0.37,0
SHP06045,China,Kenya,Electronics,100610,4204,108431,Rail,Beijing,Cairo,38,On-Time,108044,Credit,57.33,609.06,0.5,1
SHP06046,China,Nigeria,Machinery,843890,2825,143549,Air,Qingdao,Durban,25,On-Time,144536,On Delivery,26.63,1791.97,0.21,0
SHP06047,China,Egypt,Machinery,260300,3204,55420,Ship,Shanghai,Durban,12,On-Time,55328,Credit,62.45,1901.39,0.23,0
SHP06048,China,Kenya,Textiles,260300,3260,112107,Rail,Qingdao,Tema,13,On-Time,112306,On Delivery,23.81,557.98,0.4,0
SHP06049,China,Kenya,Machinery,100610,4410,76410,Air,Guangzhou,Durban,21,On-Time,75637,Prepaid,6.14,1121.17,0.29,0
SHP06050,China,Egypt,Agricultural,100610,4057,95355,Ship,Beijing,Cairo,36,On-Time,96307,Credit,8.76,422.64,0.27,0
SHP06051,China,Egypt,Machinery,100610,874,82260,Road,Qingdao,Lagos,19,Delayed,81898,Credit,22.13,670.8,0.1,0
SHP06052,China,Egypt,Minerals,847130,2255,69767,Road,Shenzhen,Addis Ababa,20,On-Time,69587,Prepaid,5.65,1080.28,0.3,0
SHP06053,China,Tanzania,Textiles,100610,4993,93650,Air,Shenzhen,Addis Ababa,19,On-Time,92904,On Delivery,23.12,2477.73,0.21,0
SHP06054,China,Tanzania,Electronics,520942,2404,148535,Air,Beijing,Addis Ababa,12,Delayed,148937,Credit,7.75,623.17,0.1,0
SHP06055,China,Egypt,Textiles,520942,1856,100516,Rail,Shenzhen,Lagos,25,On-Time,99701,On Delivery,31.63,2711.03,0.49,1
SHP06056,China,South Africa,Textiles,260300,1695,45708,Road,Guangzhou,Cairo,4,Delayed,45830,On Delivery,32.83,902.88,0.17,0
SHP06057,China,Egypt,Electronics,520942,2028,19429,Rail,Shanghai,Cairo,37,On-Time,18670,On Delivery,28.02,898.09,0.08,0
SHP06058,China,Tanzania,Machinery,260300,2713,107602,Rail,Guangzhou,Addis Ababa,22,On-Time,107403,On Delivery,40.43,2678.6,0.1,0
SHP06059,China,Tanzania,Electronics,843890,2722,20169,Rail,Qingdao,Durban,12,On-Time,19788,Prepaid,40.37,208.48,0.43,1
SHP06060,China,Ghana,Machinery,100610,4370,129024,Road,Qingdao,Tema,33,On-Time,128486,On Delivery,63.34,2523.52,0.38,0
SHP06061,China,Nigeria,Textiles,100610,3450,83271,Road,Shenzhen,Tema,31,On-Time,83456,Credit,3.16,1301.15,0.46,1
SHP06062,China,Nigeria,Electronics,260300,3906,24770,Air,Qingdao,Mombasa,6,On-Time,24377,Credit,39.2,2528.58,0.3,0
SHP06063,China,Nigeria,Textiles,843890,3689,45723,Road,Qingdao,Mombasa,19,On-Time,45631,On Delivery,37.25,2196.94,0.49,1
SHP06064,China,Nigeria,Textiles,520942,2251,26673,Ship,Qingdao,Tema,4,On-Time,27321,Credit,4.06,526.45,0.13,0
SHP06065,China,Ghana,Electronics,843890,2791,51534,Air,Shenzhen,Cairo,29,Delayed,51126,On Delivery,29.02,2160.66,0.29,0
SHP06066,China,Ghana,Machinery,520942,1634,15806,Air,Guangzhou,Durban,18,On-Time,14917,On Delivery,68.25,2472.44,0.23,1
SHP06067,China,Kenya,Machinery,847130,3535,56812,Road,Qingdao,Dar es Salaam,16,On-Time,56393,Credit,63.74,2141.07,0.4,0
SHP06068,China,South Africa,Electronics,260300,63,106062,Rail,Shanghai,Durban,21,On-Time,106235,On Delivery,8.56,2484.05,0.39,0
SHP06069,China,Ghana,Textiles,260300,1339,97964,Rail,Qingdao,Tema,15,Delayed,97914,Prepaid,38.89,992.09,0.05,0
SHP06070,China,South Africa,Textiles,100610,3064,123670,Ship,Shenzhen,Tema,17,On-Time,123726,On Delivery,17.74,1490.08,0.06,0
SHP06071,China,South Africa,Textiles,843890,762,55587,Ship,Guangzhou,Cairo,24,Delayed,55524,On Delivery,66.51,1200.01,0.17,1
SHP06072,China,South Africa,Minerals,847130,3101,55822,Rail,Guangzhou,Addis Ababa,33,Delayed,54889,Credit,46.3,2365.98,0.31,0
SHP06073,China,South Africa,Textiles,520942,4119,122644,Air,Qingdao,Lagos,38,On-Time,122411,Prepaid,7.74,294.36,0.39,0
SHP06074,China,Ghana,Electronics,260300,1688,125241,Air,Beijing,Cairo,12,On-Time,124904,Credit,52.71,32.9,0.5,1
SHP06075,China,Nigeria,Agricultural,843890,1354,55782,Ship,Qingdao,Cairo,18,On-Time,55194,Credit,18.04,432.8,0.32,0
SHP06076,China,Tanzania,Textiles,260300,4564,120606,Ship,Qingdao,Addis Ababa,11,On-Time,121131,On Delivery,39.91,716.92,0.31,0
SHP06077,China,Nigeria,Electronics,843890,877,24615,Rail,Qingdao,Durban,20,On-Time,25371,Prepaid,4.46,2462.54,0.33,0
SHP06078,China,Kenya,Minerals,100610,4066,121756,Ship,Shenzhen,Mombasa,37,On-Time,122702,On Delivery,10.59,2704.76,0.36,0
SHP06079,China,South Africa,Electronics,847130,4634,70823,Ship,Beijing,Dar es Salaam,4,Delayed,70612,Prepaid,51.27,811.23,0.02,0
SHP06080,China,Egypt,Minerals,847130,2562,70721,Air,Shanghai,Tema,36,On-Time,70121,On Delivery,59.49,1664.21,0.31,0
SHP06081,China,Tanzania,Electronics,100610,2628,104448,Ship,Shanghai,Tema,7,On-Time,104082,On Delivery,37.89,2856.4,0.38,0
SHP06082,China,Tanzania,Textiles,520942,2747,116145,Ship,Qingdao,Lagos,31,Delayed,116587,On Delivery,19.58,1320.7,0.31,0
SHP06083,China,Tanzania,Machinery,100610,3265,108516,Road,Shanghai,Lagos,37,Delayed,109009,Credit,68.29,1315.77,0.05,1
SHP06084,China,Ghana,Electronics,260300,2931,21149,Ship,Beijing,Lagos,18,On-Time,20636,Prepaid,11.54,1936.52,0.24,0
SHP06085,China,Nigeria,Minerals,520942,4499,17147,Air,Beijing,Durban,35,On-Time,17564,On Delivery,59.79,709.16,0.15,0
SHP06086,China,Tanzania,Machinery,847130,153,149369,Road,Shanghai,Durban,18,On-Time,150286,On Delivery,22.57,977.9,0.5,1
SHP06087,China,Tanzania,Textiles,843890,4763,41544,Air,Shenzhen,Cairo,22,On-Time,42451,Prepaid,24.45,2491.78,0.34,0
SHP06088,China,Nigeria,Electronics,847130,299,114963,Rail,Guangzhou,Durban,16,On-Time,114258,Credit,13.41,2141.63,0.36,0
SHP06089,China,Ethiopia,Agricultural,100610,2634,55917,Road,Qingdao,Mombasa,16,On-Time,55437,Credit,7.77,1375.59,0.05,0
SHP06090,China,South Africa,Electronics,520942,1189,144039,Air,Guangzhou,Durban,24,On-Time,143514,Credit,28.84,400.15,0.24,0
SHP06091,China,Egypt,Machinery,260300,1677,15050,Rail,Shanghai,Dar es Salaam,32,On-Time,15571,Credit,40.48,2248.09,0.03,0
SHP06092,China,Ethiopia,Textiles,260300,1835,54726,Ship,Guangzhou,Tema,18,Delayed,55602,Prepaid,16.81,2587.41,0.25,0
SHP06093,China,Ghana,Machinery,100610,2622,56267,Air,Guangzhou,Durban,16,On-Time,56352,Prepaid,3.58,2146.99,0.05,0
SHP06094,China,Nigeria,Machinery,260300,879,14040,Road,Shenzhen,Addis Ababa,30,On-Time,13288,Credit,11.46,1549.17,0.14,0
SHP06095,China,South Africa,Minerals,847130,2942,90544,Road,Guangzhou,Mombasa,34,On-Time,89704,On Delivery,67.83,1233.14,0.04,1
SHP06096,China,Ethiopia,Electronics,260300,1349,33939,Road,Guangzhou,Addis Ababa,24,On-Time,33464,On Delivery,16.22,893.92,0.49,1
SHP06097,China,Kenya,Electronics,843890,319,67719,Rail,Qingdao,Mombasa,4,Delayed,67849,Prepaid,16.93,2552.67,0.04,0
SHP06098,China,Ethiopia,Minerals,520942,4682,45000,Ship,Shenzhen,Mombasa,4,On-Time,45063,Prepaid,49.88,224.76,0.45,1
SHP06099,China,Ghana,Agricultural,100610,1336,80810,Ship,Shanghai,Mombasa,39,On-Time,80420,On Delivery,29.5,716.88,0.14,0
SHP06100,China,Kenya,Minerals,100610,1554,56267,Road,Guangzhou,Durban,11,Delayed,56137,Credit,57.87,1162.87,0.15,0
SHP06101,China,Kenya,Agricultural,260300,1262,16837,Air,Beijing,Lagos,21,On-Time,17402,On Delivery,68.43,997.88,0.48,1
SHP06102,China,Ethiopia,Agricultural,843890,1555,130038,Rail,Beijing,Lagos,11,Delayed,129898,Credit,21.0,492.9,0.18,0
SHP06103,China,Nigeria,Agricultural,100610,2550,68137,Air,Qingdao,Durban,5,On-Time,68169,On Delivery,41.68,1267.77,0.05,0
SHP06104,China,Nigeria,Agricultural,100610,2144,94185,Ship,Guangzhou,Tema,31,On-Time,94371,On Delivery,46.37,1021.52,0.17,0
SHP06105,China,Kenya,Textiles,520942,3319,51016,Road,Beijing,Tema,7,Delayed,50554,Prepaid,6.95,64.38,0.03,0
SHP06106,China,Tanzania,Minerals,843890,1099,104087,Ship,Shanghai,Durban,28,On-Time,104522,Credit,12.95,2783.94,0.46,1
SHP06107,China,Nigeria,Agricultural,843890,4574,132218,Rail,Beijing,Mombasa,21,Delayed,132316,Prepaid,4.82,490.61,0.2,0
SHP06108,China,Nigeria,Electronics,260300,4912,21551,Ship,Guangzhou,Dar es Salaam,23,Delayed,22502,Credit,49.69,1484.62,0.08,0
SHP06109,China,Kenya,Agricultural,260300,4833,6973,Ship,Guangzhou,Lagos,23,On-Time,7892,Credit,62.23,2802.16,0.09,0
SHP06110,China,Ethiopia,Electronics,843890,3697,74213,Road,Qingdao,Addis Ababa,32,On-Time,73824,On Delivery,7.99,2220.19,0.04,0
SHP06111,China,Ghana,Electronics,260300,3839,149228,Air,Shanghai,Dar es Salaam,4,On-Time,149278,Prepaid,36.94,2214.44,0.44,1
SHP06112,China,Egypt,Textiles,843890,3194,110395,Ship,Shenzhen,Mombasa,11,On-Time,109401,On Delivery,32.87,1700.08,0.29,0
SHP06113,China,South Africa,Textiles,843890,1487,95671,Air,Qingdao,Tema,29,On-Time,95979,On Delivery,3.3,1559.12,0.29,0
SHP06114,China,South Africa,Agricultural,260300,379,12782,Rail,Guangzhou,Lagos,25,Delayed,13335,Prepaid,50.24,634.82,0.4,0
SHP06115,China,Kenya,Textiles,847130,2633,48232,Ship,Qingdao,Lagos,30,Delayed,49046,On Delivery,28.98,375.45,0.25,0
SHP06116,China,Ethiopia,Textiles,520942,1272,116614,Ship,Qingdao,Cairo,38,Delayed,116051,Credit,39.83,2715.74,0.41,1
SHP06117,China,Ghana,Machinery,847130,3488,75519,Ship,Shanghai,Tema,24,On-Time,75431,On Delivery,59.11,1579.23,0.39,0
SHP06118,China,Kenya,Electronics,260300,2356,82942,Rail,Shenzhen,Mombasa,16,On-Time,82166,Prepaid,9.15,2225.98,0.07,0
SHP06119,China,South Africa,Electronics,100610,571,88538,Rail,Qingdao,Mombasa,13,On-Time,89172,Credit,48.94,998.07,0.22,0
SHP06120,China,Ethiopia,Textiles,520942,1265,5942,Ship,Shanghai,Tema,30,On-Time,6643,On Delivery,67.88,2799.52,0.28,1
SHP06121,China,South Africa,Textiles,100610,457,56195,Rail,Shenzhen,Mombasa,27,Delayed,55962,On Delivery,31.76,43.85,0.04,0
SHP06122,China,Egypt,Textiles,100610,2056,110444,Air,Shanghai,Addis Ababa,39,On-Time,110104,Credit,56.71,1992.44,0.11,0
SHP06123,China,South Africa,Minerals,260300,4652,21541,Road,Beijing,Mombasa,39,On-Time,22121,Credit,33.06,174.29,0.48,1
SHP06124,China,Ghana,Agricultural,260300,3933,133578,Air,Shenzhen,Mombasa,12,On-Time,133999,Prepaid,59.47,2804.21,0.14,0
SHP06125,China,South Africa,Machinery,520942,2435,116023,Air,Qingdao,Lagos,27,On-Time,116335,On Delivery,54.91,233.5,0.32,0
SHP06126,China,Tanzania,Electronics,847130,4909,142061,Road,Guangzhou,Durban,3,On-Time,141629,Prepaid,5.09,1495.44,0.26,0
SHP06127,China,Egypt,Textiles,520942,2428,17646,Rail,Guangzhou,Lagos,35,On-Time,18603,On Delivery,2.31,581.85,0.25,0
SHP06128,China,Nigeria,Minerals,843890,2443,91000,Road,Shenzhen,Mombasa,3,On-Time,90085,On Delivery,67.97,169.94,0.47,1
SHP06129,China,Egypt,Electronics,100610,2947,25288,Road,Beijing,Mombasa,18,On-Time,25214,Prepaid,68.26,373.56,0.18,1
SHP06130,China,Ghana,Minerals,847130,1331,51943,Road,Qingdao,Addis Ababa,18,On-Time,51531,Credit,34.75,2791.53,0.25,0
SHP06131,China,Tanzania,Minerals,100610,3489,21696,Air,Beijing,Tema,15,Delayed,22586,Credit,27.09,1799.61,0.44,1
SHP06132,China,Kenya,Minerals,843890,1030,133598,Air,Qingdao,Mombasa,13,On-Time,133508,On Delivery,66.02,471.19,0.2,1
SHP06133,China,Tanzania,Minerals,260300,1517,145378,Road,Shanghai,Addis Ababa,16,On-Time,145915,On Delivery,13.4,1754.17,0.28,0
SHP06134,China,Kenya,Minerals,100610,4903,97955,Air,Beijing,Tema,34,On-Time,97061,On Delivery,12.73,1794.73,0.43,1
SHP06135,China,Ethiopia,Machinery,843890,1180,120938,Air,Shanghai,Dar es Salaam,20,On-Time,120963,Credit,29.54,1840.07,0.2,0
SHP06136,China,Nigeria,Machinery,520942,311,52812,Rail,Beijing,Durban,12,On-Time,52619,Prepaid,28.11,399.34,0.35,0
SHP06137,China,Ghana,Minerals,260300,2022,26274,Ship,Qingdao,Durban,5,On-Time,26113,Credit,13.01,2984.71,0.46,1
SHP06138,China,South Africa,Machinery,260300,4212,67121,Ship,Guangzhou,Cairo,29,Delayed,66957,Prepaid,32.76,1035.78,0.25,0
SHP06139,China,Egypt,Electronics,847130,624,137173,Ship,Shenzhen,Durban,32,On-Time,137003,Prepaid,19.01,2353.43,0.4,0
SHP06140,China,Ethiopia,Agricultural,520942,3854,116126,Air,Qingdao,Dar es Salaam,24,On-Time,115427,Prepaid,39.76,696.88,0.07,0
SHP06141,China,Ghana,Electronics,847130,3184,124294,Rail,Shenzhen,Durban,25,On-Time,125030,Prepaid,66.91,919.79,0.31,1
SHP06142,China,Ghana,Agricultural,520942,3507,41066,Rail,Guangzhou,Durban,9,On-Time,40295,Prepaid,44.69,1725.1,0.38,0
SHP06143,China,Ghana,Agricultural,260300,3744,116206,Rail,Qingdao,Mombasa,3,Delayed,116230,Credit,22.15,1452.28,0.11,0
SHP06144,China,South Africa,Minerals,843890,485,96569,Ship,Guangzhou,Lagos,7,On-Time,95680,Prepaid,69.09,487.28,0.42,1
SHP06145,China,South Africa,Machinery,100610,1346,26215,Road,Shenzhen,Durban,32,Delayed,25882,Prepaid,63.49,902.0,0.04,0
SHP06146,China,Nigeria,Agricultural,520942,3073,27091,Ship,Shenzhen,Tema,28,On-Time,27744,Credit,29.24,2873.44,0.13,0
SHP06147,China,South Africa,Agricultural,847130,2188,73605,Rail,Beijing,Cairo,33,On-Time,73669,Prepaid,35.57,2960.23,0.26,0
SHP06148,China,Nigeria,Electronics,843890,835,11734,Ship,Shanghai,Lagos,5,On-Time,12292,On Delivery,13.23,2596.41,0.13,0
SHP06149,China,Ghana,Agricultural,100610,610,74193,Rail,Shanghai,Lagos,24,On-Time,73382,On Delivery,61.71,2409.91,0.16,0
SHP06150,China,Ethiopia,Minerals,100610,2900,122827,Air,Beijing,Addis Ababa,17,Delayed,123602,Prepaid,1.67,350.58,0.06,1
SHP06151,China,Kenya,Machinery,100610,1799,65554,Road,Guangzhou,Addis Ababa,6,On-Time,65233,Prepaid,16.16,323.11,0.3,0
SHP06152,China,Nigeria,Agricultural,843890,2391,139273,Rail,Shanghai,Dar es Salaam,25,On-Time,139352,Credit,11.99,1382.13,0.3,0
SHP06153,China,Egypt,Electronics,520942,3216,139571,Rail,Shanghai,Lagos,33,Delayed,139414,On Delivery,58.53,431.85,0.09,0
SHP06154,China,Nigeria,Textiles,520942,4040,69541,Air,Shanghai,Addis Ababa,19,On-Time,69741,On Delivery,66.78,359.31,0.13,1
SHP06155,China,Egypt,Electronics,260300,3865,42175,Rail,Guangzhou,Dar es Salaam,36,On-Time,42301,Credit,42.21,760.53,0.38,0
SHP06156,China,Nigeria,Textiles,520942,4486,136093,Ship,Beijing,Dar es Salaam,24,Delayed,135762,Prepaid,35.91,1391.93,0.12,0
SHP06157,China,Egypt,Textiles,843890,394,96841,Rail,Qingdao,Durban,15,Delayed,97774,On Delivery,34.11,562.03,0.18,0
SHP06158,China,Kenya,Electronics,843890,3357,85609,Air,Guangzhou,Dar es Salaam,30,On-Time,84854,Credit,7.16,2364.32,0.41,1
SHP06159,China,Egypt,Agricultural,100610,1287,118584,Air,Beijing,Durban,20,On-Time,118342,On Delivery,51.63,1887.3,0.24,0
SHP06160,China,South Africa,Minerals,260300,406,91474,Air,Shanghai,Addis Ababa,25,On-Time,91724,Credit,67.45,2999.92,0.4,1
SHP06161,China,Kenya,Minerals,260300,4709,22422,Road,Shanghai,Dar es Salaam,30,On-Time,22031,Credit,22.26,222.92,0.44,1
SHP06162,China,Egypt,Electronics,847130,3517,6494,Road,Shanghai,Lagos,4,Delayed,6730,Credit,35.23,2856.07,0.45,1
SHP06163,China,Nigeria,Textiles,520942,4177,70770,Ship,Guangzhou,Mombasa,11,On-Time,71559,On Delivery,34.2,362.49,0.19,0
SHP06164,China,Egypt,Electronics,260300,2389,117548,Ship,Shanghai,Cairo,34,On-Time,117620,Prepaid,1.51,2538.23,0.12,1
SHP06165,China,Ghana,Agricultural,260300,2077,109421,Ship,Guangzhou,Addis Ababa,6,On-Time,110412,Prepaid,21.8,313.44,0.44,1
SHP06166,China,Egypt,Textiles,520942,1281,39727,Air,Qingdao,Durban,4,On-Time,39512,Prepaid,7.57,2223.89,0.12,0
SHP06167,China,South Africa,Machinery,520942,4169,136448,Air,Shanghai,Durban,13,On-Time,135540,Prepaid,62.21,1507.95,0.31,0
SHP06168,China,Kenya,Machinery,847130,636,78025,Road,Shanghai,Lagos,33,On-Time,77731,Credit,25.69,2252.11,0.4,0
SHP06169,China,Kenya,Agricultural,843890,2749,45252,Ship,Shenzhen,Tema,18,On-Time,44360,Credit,15.59,2946.89,0.11,0
SHP06170,China,Nigeria,Minerals,847130,1717,57336,Rail,Qingdao,Dar es Salaam,32,On-Time,56682,Credit,19.25,2215.27,0.25,0
SHP06171,China,Kenya,Agricultural,847130,1107,93232,Air,Shanghai,Dar es Salaam,27,On-Time,92763,Credit,62.09,2360.42,0.15,0
SHP06172,China,Ghana,Minerals,260300,977,118329,Ship,Beijing,Lagos,19,On-Time,117519,Prepaid,29.32,1746.14,0.25,0
SHP06173,China,Egypt,Machinery,843890,3156,65197,Road,Shanghai,Tema,38,Delayed,65408,Credit,37.45,202.18,0.2,1
SHP06174,China,Ethiopia,Minerals,100610,3306,101716,Rail,Qingdao,Tema,27,On-Time,102035,On Delivery,68.78,2638.25,0.49,1
SHP06175,China,Ghana,Machinery,260300,1982,32737,Ship,Shanghai,Mombasa,19,On-Time,32068,On Delivery,20.68,1931.33,0.48,1
SHP06176,China,Kenya,Minerals,100610,402,8122,Ship,Qingdao,Tema,26,Delayed,7981,Credit,49.8,1306.02,0.41,1
SHP06177,China,Kenya,Minerals,100610,4670,71706,Road,Shenzhen,Dar es Salaam,8,On-Time,72250,Credit,7.76,2625.56,0.34,0
SHP06178,China,Kenya,Agricultural,260300,2983,10801,Air,Beijing,Tema,28,On-Time,10045,Credit,40.07,475.56,0.42,1
SHP06179,China,South Africa,Agricultural,843890,3632,33964,Road,Guangzhou,Lagos,28,On-Time,34065,Prepaid,42.69,82.56,0.28,0
SHP06180,China,Ghana,Textiles,520942,4335,30791,Ship,Beijing,Mombasa,6,On-Time,30244,On Delivery,66.9,549.63,0.21,1
SHP06181,China,Tanzania,Machinery,100610,1825,77672,Ship,Beijing,Addis Ababa,22,On-Time,77731,On Delivery,6.0,2404.11,0.13,0
SHP06182,China,Ghana,Agricultural,100610,4541,52358,Ship,Shenzhen,Durban,21,On-Time,52690,Prepaid,1.6,1665.41,0.24,1
SHP06183,China,Tanzania,Minerals,100610,4524,47884,Road,Guangzhou,Durban,12,On-Time,48752,On Delivery,25.79,2795.08,0.37,0
SHP06184,China,Ethiopia,Textiles,100610,2605,121734,Road,Beijing,Mombasa,20,On-Time,121916,On Delivery,38.63,469.08,0.5,1
SHP06185,China,Egypt,Textiles,520942,695,50297,Ship,Guangzhou,Lagos,37,On-Time,50963,On Delivery,45.2,2194.76,0.12,0
SHP06186,China,Ethiopia,Electronics,847130,300,131825,Ship,Qingdao,Addis Ababa,9,On-Time,131405,Prepaid,52.53,1043.28,0.06,0
SHP06187,China,Tanzania,Agricultural,260300,1803,68960,Ship,Beijing,Lagos,8,On-Time,68020,On Delivery,61.73,2270.75,0.43,1
SHP06188,China,Egypt,Minerals,100610,3306,103294,Rail,Guangzhou,Addis Ababa,13,Delayed,104271,Prepaid,2.91,134.34,0.37,0
SHP06189,China,Tanzania,Textiles,843890,2785,125690,Ship,Guangzhou,Tema,5,On-Time,125997,Prepaid,12.24,1209.39,0.18,0
SHP06190,China,Ghana,Agricultural,520942,856,90703,Ship,Guangzhou,Cairo,5,On-Time,91532,Credit,46.75,2624.78,0.32,0
SHP06191,China,Tanzania,Machinery,100610,4162,82813,Rail,Qingdao,Tema,22,Delayed,82463,Credit,20.11,1389.25,0.38,0
SHP06192,China,Tanzania,Machinery,520942,1489,107581,Rail,Shenzhen,Tema,27,Delayed,107247,On Delivery,21.48,119.22,0.08,0
SHP06193,China,South Africa,Electronics,260300,4470,129198,Road,Beijing,Cairo,19,On-Time,130075,Prepaid,11.81,1193.48,0.02,0
SHP06194,China,Ghana,Electronics,520942,1338,103572,Ship,Shenzhen,Tema,28,Delayed,103895,Credit,56.95,1410.99,0.07,0
SHP06195,China,Tanzania,Minerals,847130,1652,133713,Air,Shenzhen,Tema,8,On-Time,134207,On Delivery,47.24,1600.52,0.08,0
SHP06196,China,Ghana,Electronics,843890,372,90934,Rail,Shanghai,Lagos,36,On-Time,91922,On Delivery,11.23,1770.16,0.24,0
